,StockCode,count,percent,pop1,pop2
439,N22158,315,0.06,0.0006084111391387989,0.0012579854346219676
440,N20675,315,0.06,0.0006084111391387989,0.0003736512299286075
441,N21078,314,0.06,0.0006064796752050249,0.0002527443980170769
442,N22654,312,0.06,0.000602616747337477,0.0009088022408750313
443,N20979,312,0.06,0.000602616747337477,0.00042354778303045496
444,N23350,312,0.06,0.000602616747337477,0.00036084692639928455
445,N23265,312,0.06,0.000602616747337477,0.0002470752447107481
446,N23174,312,0.06,0.000602616747337477,0.0012138370217292865
447,N23247,311,0.06,0.000600685283403703,0.0006278500401166003
448,N22899,310,0.06,0.000598753819469929,0.00043173503879924554
449,N23264,310,0.06,0.000598753819469929,0.00027706604513882255
450,N22333,310,0.06,0.000598753819469929,0.0006553638112716882
451,N22845,309,0.06,0.0005968223555361551,0.000553000997829011
452,N22294,309,0.06,0.0005968223555361551,0.0007078627195323577
453,N22712,309,0.06,0.0005968223555361551,0.0001777268503367675
454,N22941,308,0.06,0.0005948908916023811,0.001427864146292794
455,N15056BL,308,0.06,0.0005948908916023811,0.0015756454820257805
456,N82578,307,0.06,0.0005929594276686071,0.00012698461079520577
457,N22418,306,0.06,0.0005910279637348332,0.0005529662435917625
458,N22505,306,0.06,0.0005910279637348332,0.0007024063042843382
459,N23169,305,0.06,0.0005890964998010593,0.000671108533903978
460,N23323,305,0.06,0.0005890964998010593,0.00032830958822372677
461,N23196,304,0.06,0.0005871650358672852,0.00029301402740108094
462,N21239,304,0.06,0.0005871650358672852,0.0002582134511695504
463,N23082,304,0.06,0.0005871650358672852,0.0008978188487457907
464,N22670,304,0.06,0.0005871650358672852,0.000265185361793347
465,N20754,303,0.06,0.0005852335719335113,0.0003233155096469831
466,N22271,302,0.06,0.0005833021079997374,0.00047194674445450206
467,N21868,302,0.06,0.0005833021079997374,0.0003372477461488266
468,N20969,301,0.06,0.0005813706440659633,0.0006000919361420679
469,N21033,300,0.06,0.0005794391801321894,0.0005109641681388543
470,N22693,300,0.06,0.0005794391801321894,0.0018659286689060904
471,N23332,300,0.06,0.0005794391801321894,0.0003739724433334803
472,N22605,299,0.06,0.0005775077161984155,0.0011844149270016425
473,N22963,298,0.06,0.0005755762522646414,0.0002610295975453861
474,N22131,298,0.06,0.0005755762522646414,0.00040084168136141383
475,N22723,298,0.06,0.0005755762522646414,0.00044187063817136305
476,N23172,297,0.06,0.0005736447883308675,0.0006207433251786276
477,N21980,297,0.06,0.0005736447883308675,0.00021539201824454058
478,N16237,296,0.06,0.0005717133243970936,0.00010910302915148361
479,N22721,296,0.06,0.0005717133243970936,0.0004849227128526586
480,N22227,296,0.06,0.0005717133243970936,0.00017632720241848575
481,N22784,296,0.06,0.0005717133243970936,0.000651145910660162
482,N21874,295,0.06,0.0005697818604633195,0.0004338940141434725
483,N21242,295,0.06,0.0005697818604633195,0.0005440744246496608
484,N22508,295,0.06,0.0005697818604633195,0.0006781952388265651
485,N22109,295,0.06,0.0005697818604633195,0.0006672276440778919
486,N23126,293,0.06,0.0005659189325957717,0.0005737176827052498
487,N20992,293,0.06,0.0005659189325957717,0.00019954935185273237
488,N23570,292,0.06,0.0005639874686619977,0.0005191408923206
489,N82567,292,0.06,0.0005639874686619977,0.00014608048442521756
490,N22378,291,0.06,0.0005620560047282237,0.0003694027877146505
491,N84949,290,0.06,0.0005601245407944498,0.0007975718311404558
492,N21429,290,0.06,0.0005601245407944498,0.00035358750344915925
493,N22817,290,0.06,0.0005601245407944498,0.00011740718553647384
494,N21329,290,0.06,0.0005601245407944498,0.00018187945510861485
495,N22110,289,0.06,0.0005581930768606758,0.0005175948553423926
496,N22208,289,0.06,0.0005581930768606758,0.00016489095204630955
497,N21703,289,0.06,0.0005581930768606758,0.0003610322823312768
498,N22563,289,0.06,0.0005581930768606758,0.0003534063601519852
499,N22896,288,0.06,0.0005562616129269018,0.0004088635912135978
500,N72741,288,0.06,0.0005562616129269018,0.0008388777686896887
501,N23367,288,0.06,0.0005562616129269018,0.0002617467986231513
502,N21380,288,0.06,0.0005562616129269018,0.000651232269673931
503,N22327,287,0.06,0.0005543301489931279,0.00042006814667078376
504,N22895,287,0.06,0.0005543301489931279,0.0006478663744543459
505,N23254,287,0.06,0.0005543301489931279,0.000639979268916338
506,N22179,287,0.06,0.0005543301489931279,0.0007510811932889646
507,N21340,286,0.06,0.0005523986850593539,0.001150741230583928
508,N47559B,285,0.06,0.0005504672211255799,0.00026327914453820015
509,N22716,285,0.06,0.0005504672211255799,0.00013680426255597292
510,N22980,285,0.06,0.0005504672211255799,0.0003411560181012297
511,N84406B,285,0.06,0.0005504672211255799,0.0007941996169686437
512,N23191,284,0.05,0.000548535757191806,0.0003797469125102591
513,N21899,283,0.05,0.000546604293258032,0.0001533335884231158
514,N48188,282,0.05,0.000544672829324258,0.0012515706449528522
515,N22380,282,0.05,0.000544672829324258,0.0002790407177097619
516,N22751,282,0.05,0.000544672829324258,0.0004354874432633825
517,N21259,281,0.05,0.000542741365390484,0.0007084335315501974
518,N22419,281,0.05,0.000542741365390484,0.00017660207684036045
519,N22602,280,0.05,0.0005408099014567101,0.00020902778019324118
520,N23000,279,0.05,0.0005388784375229362,0.00014308424791091226
521,N21164,279,0.05,0.0005388784375229362,0.0005131073461025139
522,N21756,278,0.05,0.0005369469735891621,0.0005189028784533829
523,N20983,278,0.05,0.0005369469735891621,0.00024240659217369525
524,N23238,277,0.05,0.0005350155096553882,0.0007162595538833442
525,N22738,277,0.05,0.0005350155096553882,0.0003808295596584861
526,N22432,277,0.05,0.0005350155096553882,0.00034548028774191076
527,N22644,276,0.05,0.0005330840457216143,0.00030861973308437645
528,N23234,275,0.05,0.0005311525817878402,0.00046464203568008326
529,N22030,275,0.05,0.0005311525817878402,0.00023348633794657197
530,N23306,275,0.05,0.0005311525817878402,0.00040965030076586004
531,N85049G,275,0.05,0.0005311525817878402,0.00021146794891156994
532,N23109,274,0.05,0.0005292211178540663,0.0006919221093810308
533,N22971,274,0.05,0.0005292211178540663,0.0006160230678650542
534,N85014A,274,0.05,0.0005292211178540663,0.0006927225099964516
535,N22904,274,0.05,0.0005292211178540663,0.0005711290186095864
536,N21981,274,0.05,0.0005292211178540663,0.00016222856684133108
537,N85199S,272,0.05,0.0005253581899865183,0.00013534037195671653
538,N22089,272,0.05,0.0005253581899865183,0.0004567001658894414
539,N23144,272,0.05,0.0005253581899865183,0.00043685339010312034
540,N22991,272,0.05,0.0005253581899865183,0.0006928141348037432
541,N21509,272,0.05,0.0005253581899865183,0.0001573966747050806
542,N21179,271,0.05,0.0005234267260527444,0.00013459262927652084
543,N23165,270,0.05,0.0005214952621189705,0.00048491218126561357
544,N23076,270,0.05,0.0005214952621189705,0.001014798451848237
545,N22435,270,0.05,0.0005214952621189705,0.00036194431776937456
546,N22819,270,0.05,0.0005214952621189705,0.00011635402683197286
547,N22690,269,0.05,0.0005195637981851964,0.0010126173601712155
548,N22816,269,0.05,0.0005195637981851964,0.00017869996897972644
549,N22361,269,0.05,0.0005195637981851964,0.0002653254319010456
550,N23052,268,0.05,0.0005176323342514225,0.0006031008105608272
551,N84832,268,0.05,0.0005176323342514225,0.00028148299274549963
552,N22995,268,0.05,0.0005176323342514225,0.00010972228646973018
553,N22274,268,0.05,0.0005176323342514225,0.000374158852424177
554,N21098,267,0.05,0.0005157008703176486,0.0005332942921503886
555,N23571,267,0.05,0.0005157008703176486,0.0006757919306628938
556,N22815,267,0.05,0.0005157008703176486,0.00011730081650731924
557,N22754,267,0.05,0.0005157008703176486,0.00014016699829944455
558,N22798,267,0.05,0.0005157008703176486,0.0005835183776093359
559,N22596,266,0.05,0.0005137694063838745,0.000428416535721363
560,N20978,266,0.05,0.0005137694063838745,0.00023426146275308467
561,N21810,265,0.05,0.0005118379424501006,0.0003042617623651514
562,N23184,264,0.05,0.0005099064785163267,0.0004955217020547565
563,N23147,264,0.05,0.0005099064785163267,0.00028817055051908087
564,N22737,264,0.05,0.0005099064785163267,0.0002752219642472413
565,N23177,264,0.05,0.0005099064785163267,0.0004985432143779697
566,N22534,263,0.05,0.0005079750145825527,0.00017508763462328807
567,N23100,263,0.05,0.0005079750145825527,0.0002825761714807717
568,N21041,262,0.05,0.0005060435506487787,0.0004098819956808503
569,N22906,262,0.05,0.0005060435506487787,0.0003111525797687013
570,N22772,262,0.05,0.0005060435506487787,0.0005488747220247762
571,N23582,262,0.05,0.0005060435506487787,0.001033469902520335
572,N23329,261,0.05,0.0005041120867150048,0.0003218811074914528
573,N22303,261,0.05,0.0005041120867150048,0.0006595564360743068
574,N22028,260,0.05,0.0005021806227812308,0.0001291572772025913
575,N22295,260,0.05,0.0005021806227812308,0.000489052148133007
576,N21428,260,0.05,0.0005021806227812308,0.0005362031164922203
577,N21507,259,0.05,0.0005002491588474568,0.00014578244051184378
578,N22156,259,0.05,0.0005002491588474568,0.00021924763226171864
579,N21257,258,0.05,0.0004983176949136829,0.0007234800099614027
580,N23534,258,0.05,0.0004983176949136829,0.0008002215784409804
581,N21108,258,0.05,0.0004983176949136829,0.0005123101049632066
582,N22571,258,0.05,0.0004983176949136829,0.00021491914998621967
583,N20982,258,0.05,0.0004983176949136829,0.00019519980640314328
584,N84032B,257,0.05,0.000496386230979909,0.00024850754054886947
585,N20970,257,0.05,0.000496386230979909,0.0004370819255419971
586,N22170,257,0.05,0.000496386230979909,0.0007159583504938566
587,N21327,256,0.05,0.0004944547670461349,0.00015630244281110406
588,N22358,256,0.05,0.0004944547670461349,0.0002683732731918715
589,N84997A,256,0.05,0.0004944547670461349,0.0010287127846521041
590,N21811,256,0.05,0.0004944547670461349,0.0002810543571527677
591,N22755,256,0.05,0.0004944547670461349,0.00012537959692954627
592,N84050,255,0.05,0.000492523303112361,0.0004908909632310657
593,N22622,255,0.05,0.000492523303112361,0.0014273365137818387
594,N85048,255,0.05,0.000492523303112361,0.0011277181281448322
595,N22840,255,0.05,0.000492523303112361,0.0006639049283651914
596,N22065,253,0.05,0.000488660375244813,0.0003597579602988305
597,N22846,253,0.05,0.000488660375244813,0.0010420025943442019
598,N22775,253,0.05,0.000488660375244813,0.00048517652410044336
599,N23158,252,0.05,0.0004867289113110391,0.0005625120740893595
600,N23078,252,0.05,0.0004867289113110391,0.0008855316461403777
601,N22653,251,0.05,0.00048479744737726514,0.0003313711205777111
602,N23118,251,0.05,0.00048479744737726514,0.0006300184938891678
603,N23231,251,0.05,0.00048479744737726514,0.00029476227085055255
604,N22301,251,0.05,0.00048479744737726514,0.0005199950040299503
605,N21116,250,0.05,0.00048286598344349116,0.00042358990937863493
606,N23229,250,0.05,0.00048286598344349116,0.0006380309253130113
607,N35961,249,0.05,0.0004809345195097172,0.00027705024775825503
608,N84596G,249,0.05,0.0004809345195097172,0.00010004165165795716
609,N22398,248,0.05,0.00047900305557594324,0.00015466794050171857
610,N23005,248,0.05,0.00047900305557594324,0.00022617109758510815
611,N23080,248,0.05,0.00047900305557594324,0.0009419841121777436
612,N23333,248,0.05,0.00047900305557594324,0.00028505846654728044
613,N21704,248,0.05,0.00047900305557594324,0.0004243260673130811
614,N23012,247,0.05,0.00047707159164216926,0.0004351662298585098
615,N22064,247,0.05,0.00047707159164216926,0.00026469037720223146
616,N20981,247,0.05,0.00047707159164216926,0.00017954986805425872
617,N47593B,246,0.05,0.0004751401277083953,9.767099141412544e-05
618,N23197,246,0.05,0.0004751401277083953,0.00024213698354534302
619,N23310,245,0.05,0.00047320866377462134,0.0005247005171216606
620,N22917,245,0.05,0.00047320866377462134,0.0001330318480764504
621,N20828,245,0.05,0.00047320866377462134,0.00031146958053875605
622,N23083,245,0.05,0.00047320866377462134,0.0007394996070155672
623,N22768,245,0.05,0.00047320866377462134,0.0008362280213891643
624,N21411,245,0.05,0.00047320866377462134,0.00031136953046182847
625,N21937,244,0.05,0.00047127719984084736,0.0004754011050052652
626,N21716,244,0.05,0.00047127719984084736,0.0004029511582465293
627,N84510A,244,0.05,0.00047127719984084736,0.0001598768634541804
628,N22919,244,0.05,0.00047127719984084736,0.00012036129570259908
629,N84792,243,0.05,0.0004693457359070734,0.0004180692514496409
630,N22580,243,0.05,0.0004693457359070734,0.0007030508374114927
631,N22920,243,0.05,0.0004693457359070734,0.00012988500986740146
632,N22241,242,0.05,0.00046741427197329944,0.00027639412988535097
633,N23154,242,0.05,0.00046741427197329944,0.0005797006773055199
634,N22916,242,0.05,0.00046741427197329944,0.00013001876102287308
635,N21531,242,0.05,0.00046741427197329944,0.0003734469171399343
636,N16161P,242,0.05,0.00046741427197329944,0.00029403348502703787
637,N17003,242,0.05,0.00046741427197329944,0.0006357276672262676
638,N22918,242,0.05,0.00046741427197329944,0.00012524163313925666
639,N21787,242,0.05,0.00046741427197329944,0.0006294571602996688
640,N51014A,241,0.05,0.00046548280803952545,0.00020567136340199653
641,N23148,241,0.05,0.00046548280803952545,0.00018691566003353852
642,N23399,240,0.05,0.0004635513441057515,0.00018455026558322936
643,N21519,240,0.05,0.0004635513441057515,0.00013872417087427817
644,N21124,240,0.05,0.0004635513441057515,0.0004958323838725843
645,N23368,239,0.05,0.00046161988017197754,0.00017708863616183992
646,N21880,239,0.05,0.00046161988017197754,8.46929166985599e-05
647,N23389,238,0.05,0.0004596884162382036,0.0004534838192058954
648,N22818,238,0.05,0.0004596884162382036,0.00015152847440360115
649,N22965,237,0.05,0.0004577569523044296,0.0003038794657554175
650,N22329,237,0.05,0.0004577569523044296,0.0002543525713588499
651,N23166,237,0.05,0.0004577569523044296,0.0004156596243337426
652,N21967,237,0.05,0.0004577569523044296,0.00016529220551272442
653,N22530,236,0.05,0.00045582548837065564,0.0001586899535942078
654,N22855,236,0.05,0.00045582548837065564,0.00033946991101532363
655,N22814,236,0.05,0.00045582548837065564,9.410078340586714e-05
656,N23232,235,0.05,0.0004538940244368817,0.0003525448763317033
657,N85227,234,0.05,0.0004519625605031077,0.00014325591277974592
658,N35471D,234,0.05,0.0004519625605031077,0.00010369084656905308
659,N21890,234,0.05,0.0004519625605031077,0.00038205543639052535
660,N21786,233,0.05,0.00045003109656933373,9.564471406666557e-05
661,N22088,233,0.05,0.00045003109656933373,0.0005417343060082595
662,N22335,233,0.05,0.00045003109656933373,0.00015291759073483792
663,N23302,233,0.05,0.00045003109656933373,0.00022469878171621575
664,N48111,232,0.04,0.0004480996326355598,0.0008005933434636691
665,N22972,232,0.04,0.0004480996326355598,0.00032150723615135494
666,N21718,231,0.04,0.0004461681687017858,0.00022270515228859543
667,N23167,231,0.04,0.0004461681687017858,0.00042210811508140207
668,N23110,231,0.04,0.0004461681687017858,0.00040164102881813006
669,N85049C,231,0.04,0.0004461681687017858,0.0001598895013586344
670,N23330,230,0.04,0.0004442367047680119,0.00024138081559551132
671,N22115,230,0.04,0.0004442367047680119,0.00021283389575130774
672,N21497,230,0.04,0.0004442367047680119,0.00035902180236438436
673,N21715,230,0.04,0.0004442367047680119,0.00036013499111504194
674,N23393,229,0.04,0.0004423052408342379,0.00032441606049318664
675,N22999,229,0.04,0.0004423052408342379,0.00013479272943037605
676,N21592,229,0.04,0.0004423052408342379,0.00022755705444023143
677,N23230,229,0.04,0.0004423052408342379,0.00032015182089866216
678,N22747,229,0.04,0.0004423052408342379,0.00020767763073407093
679,N20996,229,0.04,0.0004423052408342379,7.661308311762836e-05
680,N20963,229,0.04,0.0004423052408342379,0.00019364113152048183
681,N21714,228,0.04,0.0004403737769004639,0.00031785909439896356
682,N22623,228,0.04,0.0004403737769004639,0.0005031370926470031
683,N23283,228,0.04,0.0004403737769004639,0.0007200951578851366
684,N23112,228,0.04,0.0004403737769004639,0.00045413045865045894
685,N22433,227,0.04,0.00043844231296669,0.00027846569305710426
686,N21746,227,0.04,0.00043844231296669,0.00039513777381783646
687,N23089,227,0.04,0.00043844231296669,0.00044193488085233763
688,N22669,227,0.04,0.00043844231296669,0.0003311868178044235
689,N22736,227,0.04,0.00043844231296669,0.0002220321838764193
690,N21878,226,0.04,0.000436510849032916,0.00022133709913144865
691,N20682,226,0.04,0.000436510849032916,0.00042013976146268976
692,N22437,226,0.04,0.000436510849032916,0.0002527833648891434
693,N22741,226,0.04,0.000436510849032916,0.0007368593381433834
694,N23004,225,0.04,0.00043457938509914207,9.440935890628591e-05
695,N22076,225,0.04,0.00043457938509914207,0.00017322143739891232
696,N22801,225,0.04,0.00043457938509914207,0.0004435262036548385
697,N22574,225,0.04,0.00043457938509914207,0.00023192029095297898
698,N22978,225,0.04,0.00043457938509914207,0.0009178646715272624
699,N84509A,225,0.04,0.00043457938509914207,0.00033239057820366806
700,N22441,225,0.04,0.00043457938509914207,0.00024236446582551516
701,N20961,224,0.04,0.0004326479211653681,0.0001605203434226305
702,N22997,224,0.04,0.0004326479211653681,0.00011535773869751495
703,N21917,224,0.04,0.0004326479211653681,0.0001709244982643957
704,N22494,224,0.04,0.0004326479211653681,0.00014328329490606294
